n,module,old,new,src,grain,window,metric,note
15,DICT_01c_dimension.csv,common_dealer_count,xwin__all__base__common_dealer_count,xwin,all,base,common_dealer_count,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
15,DICT_01c_dimension.csv,common_ip_count,xwin__all__base__common_ip_count,xwin,all,base,common_ip_count,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
15,DICT_01c_dimension.csv,common_product_count,xwin__all__base__common_product_count,xwin,all,base,common_product_count,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
15,DICT_01c_dimension.csv,share_recent,xwin__all__recent__share,xwin,all,recent,share,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
15,DICT_01c_dimension.csv,hold_rate,xwin__all__base__hold_rate,xwin,all,base,hold_rate,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
15,DICT_01c_dimension.csv,hold_rate_recent,xwin__all__recent__hold_rate,xwin,all,recent,hold_rate,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
15,DICT_01c_dimension.csv,rebate_rate_actual,xwin__all__base__rebate_rate_actual,xwin,all,base,rebate_rate_actual,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
15,DICT_01c_dimension.csv,rebate_pct_config,xwin__all__base__rebate_pct_config,xwin,all,base,rebate_pct_config,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
15,DICT_01c_dimension.csv,turnover_multiple,xwin__all__base__turnover_multiple,xwin,all,base,turnover_multiple,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
15,DICT_01c_dimension.csv,free_comm_rate,xwin__all__base__free_comm_rate,xwin,all,base,free_comm_rate,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
15,DICT_01c_dimension.csv,roi_delta_recent,xwin__all__recent__roi_delta,xwin,all,recent,roi_delta,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
15,DICT_01c_dimension.csv,first_seen,xwin__all__base__first_seen,xwin,all,base,first_seen,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
15,DICT_01c_dimension.csv,last_seen,xwin__all__base__last_seen,xwin,all,base,last_seen,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
15,DICT_01c_dimension.csv,active_days,xwin__all__base__active_days,xwin,all,base,active_days,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
15,DICT_01c_dimension.csv,active_shoes,xwin__all__base__active_shoes,xwin,all,base,active_shoes,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
15,DICT_01c_dimension.csv,active_sessions,xwin__all__base__active_sessions,xwin,all,base,active_sessions,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
15,DICT_01c_dimension.csv,span_days,xwin__all__base__span_days,xwin,all,base,span_days,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
15,DICT_01c_dimension.csv,persistence,xwin__all__base__persistence,xwin,all,base,persistence,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
15,DICT_01c_dimension.csv,ramp_recent,xwin__all__recent__ramp,xwin,all,recent,ramp,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
15,DICT_01c_dimension.csv,ramp_recent,xwin__all__recent__ramp,xwin,all,recent,ramp,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
15,DICT_01c_dimension.csv,stake_ramp,xwin__all__base__stake_ramp,xwin,all,base,stake_ramp,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
15,DICT_01c_dimension.csv,vip_tier,xwin__all__base__vip_tier,xwin,all,base,vip_tier,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
15,DICT_01c_dimension.csv,economic_value,xwin__all__base__economic_value,xwin,all,base,economic_value,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
15,DICT_01c_dimension.csv,risk_value,xwin__all__base__risk_value,xwin,all,base,risk_value,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
15,DICT_01c_dimension.csv,pr_stake,xwin__all__base__pr_stake,xwin,all,base,pr_stake,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
15,DICT_01c_dimension.csv,action_priority,xwin__all__base__action_priority,xwin,all,base,action_priority,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
16,DICT_01d_bet_latency.csv,stake,xagg__G14__base__stake,xagg,G14,base,stake,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,valid_bet,xagg__G14__base__valid_bet,xagg,G14,base,valid_bet,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,profit,xagg__G14__base__profit,xagg,G14,base,profit,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,n_bets,xagg__G14__base__n_bets,xagg,G14,base,n_bets,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,n_rounds,xagg__G14__base__n_rounds,xagg,G14,base,n_rounds,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,roi,xagg__G14__base__roi,xagg,G14,base,roi,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,roi_recent,xagg__G14__recent__roi,xagg,G14,recent,roi,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,roi_non_recent,xagg__G14__non_recent__roi,xagg,G14,non_recent,roi,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,roi_ex_rebate,xagg__G14__base__roi_ex_rebate,xagg,G14,base,roi_ex_rebate,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,roi_numerator,xagg__G14__base__roi_numerator,xagg,G14,base,roi_numerator,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,roi_denominator,xagg__G14__base__roi_denominator,xagg,G14,base,roi_denominator,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,roi_denominator_status,xagg__G14__base__roi_denominator_status,xagg,G14,base,roi_denominator_status,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,rebate_cost,xagg__G14__base__rebate_cost,xagg,G14,base,rebate_cost,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,agent_cost,xagg__G14__base__agent_cost,xagg,G14,base,agent_cost,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,net_margin,xagg__G14__base__net_margin,xagg,G14,base,net_margin,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,net_margin_rate,xagg__G14__base__net_margin_rate,xagg,G14,base,net_margin_rate,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,avg_stake_per_bet,xagg__G14__base__avg_stake_per_bet,xagg,G14,base,avg_stake_per_bet,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,avg_valid_bet_per_round,xagg__G14__base__avg_valid_bet_per_round,xagg,G14,base,avg_valid_bet_per_round,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,avg_profit_per_round,xagg__G14__base__avg_profit_per_round,xagg,G14,base,avg_profit_per_round,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,avg_profit_per_day,xagg__G14__base__avg_profit_per_day,xagg,G14,base,avg_profit_per_day,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,avg_profit_per_shoe,xagg__G14__base__avg_profit_per_shoe,xagg,G14,base,avg_profit_per_shoe,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,avg_stake_per_active_day,xagg__G14__base__avg_stake_per_active_day,xagg,G14,base,avg_stake_per_active_day,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,avg_rounds_per_active_day,xagg__G14__base__avg_rounds_per_active_day,xagg,G14,base,avg_rounds_per_active_day,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,avg_stake_recent,xagg__G14__recent__avg_stake,xagg,G14,recent,avg_stake,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,avg_stake_non_recent,xagg__G14__non_recent__avg_stake,xagg,G14,non_recent,avg_stake,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,p25_stake,xagg__G14__base__p25_stake,xagg,G14,base,p25_stake,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,p50_stake,xagg__G14__base__p50_stake,xagg,G14,base,p50_stake,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,p75_stake,xagg__G14__base__p75_stake,xagg,G14,base,p75_stake,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,p90_stake,xagg__G14__base__p90_stake,xagg,G14,base,p90_stake,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,p95_stake,xagg__G14__base__p95_stake,xagg,G14,base,p95_stake,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,p99_stake,xagg__G14__base__p99_stake,xagg,G14,base,p99_stake,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,p50_valid_bet,xagg__G14__base__p50_valid_bet,xagg,G14,base,p50_valid_bet,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,p50_profit,xagg__G14__base__p50_profit,xagg,G14,base,p50_profit,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,p95_over_p50,xagg__G14__base__p95_over_p50,xagg,G14,base,p95_over_p50,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,p99_over_p50,xagg__G14__base__p99_over_p50,xagg,G14,base,p99_over_p50,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,avg_over_p50,xagg__G14__base__avg_over_p50,xagg,G14,base,avg_over_p50,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,common_table_count,xagg__G14__base__common_table_count,xagg,G14,base,common_table_count,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,common_dealer_count,xagg__G14__base__common_dealer_count,xagg,G14,base,common_dealer_count,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,common_ip_count,xagg__G14__base__common_ip_count,xagg,G14,base,common_ip_count,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,common_product_count,xagg__G14__base__common_product_count,xagg,G14,base,common_product_count,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,share_recent,xagg__G14__recent__share,xagg,G14,recent,share,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,hold_rate,xagg__G14__base__hold_rate,xagg,G14,base,hold_rate,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,hold_rate_recent,xagg__G14__recent__hold_rate,xagg,G14,recent,hold_rate,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,rebate_rate_actual,xagg__G14__base__rebate_rate_actual,xagg,G14,base,rebate_rate_actual,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,rebate_pct_config,xagg__G14__base__rebate_pct_config,xagg,G14,base,rebate_pct_config,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,turnover_multiple,xagg__G14__base__turnover_multiple,xagg,G14,base,turnover_multiple,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,free_comm_rate,xagg__G14__base__free_comm_rate,xagg,G14,base,free_comm_rate,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,roi_delta_recent,xagg__G14__recent__roi_delta,xagg,G14,recent,roi_delta,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,first_seen,xagg__G14__base__first_seen,xagg,G14,base,first_seen,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,last_seen,xagg__G14__base__last_seen,xagg,G14,base,last_seen,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,active_days,xagg__G14__base__active_days,xagg,G14,base,active_days,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,active_shoes,xagg__G14__base__active_shoes,xagg,G14,base,active_shoes,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,active_sessions,xagg__G14__base__active_sessions,xagg,G14,base,active_sessions,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,span_days,xagg__G14__base__span_days,xagg,G14,base,span_days,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,persistence,xagg__G14__base__persistence,xagg,G14,base,persistence,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,ramp_recent,xagg__G14__recent__ramp,xagg,G14,recent,ramp,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,ramp_recent,xagg__G14__recent__ramp,xagg,G14,recent,ramp,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,stake_ramp,xagg__G14__base__stake_ramp,xagg,G14,base,stake_ramp,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,vip_tier,xagg__G14__base__vip_tier,xagg,G14,base,vip_tier,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,economic_value,xagg__G14__base__economic_value,xagg,G14,base,economic_value,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,risk_value,xagg__G14__base__risk_value,xagg,G14,base,risk_value,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,pr_stake,xagg__G14__base__pr_stake,xagg,G14,base,pr_stake,P0-1 需按本件 grain 重聚合后方可用此名
16,DICT_01d_bet_latency.csv,action_priority,xagg__G14__base__action_priority,xagg,G14,base,action_priority,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,stake,xagg__G15__base__stake,xagg,G15,base,stake,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,valid_bet,xagg__G15__base__valid_bet,xagg,G15,base,valid_bet,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,profit,xagg__G15__base__profit,xagg,G15,base,profit,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,n_bets,xagg__G15__base__n_bets,xagg,G15,base,n_bets,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,n_rounds,xagg__G15__base__n_rounds,xagg,G15,base,n_rounds,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,roi,xagg__G15__base__roi,xagg,G15,base,roi,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,roi_freecomm,xagg__G15__freecomm__roi,xagg,G15,freecomm,roi,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,roi_non_freecomm,xagg__G15__non_freecomm__roi,xagg,G15,non_freecomm,roi,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,roi_ex_rebate,xagg__G15__base__roi_ex_rebate,xagg,G15,base,roi_ex_rebate,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,roi_numerator,xagg__G15__base__roi_numerator,xagg,G15,base,roi_numerator,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,roi_denominator,xagg__G15__base__roi_denominator,xagg,G15,base,roi_denominator,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,roi_denominator_status,xagg__G15__base__roi_denominator_status,xagg,G15,base,roi_denominator_status,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,rebate_cost,xagg__G15__base__rebate_cost,xagg,G15,base,rebate_cost,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,agent_cost,xagg__G15__base__agent_cost,xagg,G15,base,agent_cost,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,net_margin,xagg__G15__base__net_margin,xagg,G15,base,net_margin,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,net_margin_rate,xagg__G15__base__net_margin_rate,xagg,G15,base,net_margin_rate,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,avg_stake_per_bet,xagg__G15__base__avg_stake_per_bet,xagg,G15,base,avg_stake_per_bet,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,avg_valid_bet_per_round,xagg__G15__base__avg_valid_bet_per_round,xagg,G15,base,avg_valid_bet_per_round,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,avg_profit_per_round,xagg__G15__base__avg_profit_per_round,xagg,G15,base,avg_profit_per_round,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,avg_profit_per_day,xagg__G15__base__avg_profit_per_day,xagg,G15,base,avg_profit_per_day,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,avg_profit_per_shoe,xagg__G15__base__avg_profit_per_shoe,xagg,G15,base,avg_profit_per_shoe,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,avg_stake_per_active_day,xagg__G15__base__avg_stake_per_active_day,xagg,G15,base,avg_stake_per_active_day,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,avg_rounds_per_active_day,xagg__G15__base__avg_rounds_per_active_day,xagg,G15,base,avg_rounds_per_active_day,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,avg_stake_freecomm,xagg__G15__freecomm__avg_stake,xagg,G15,freecomm,avg_stake,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,avg_stake_non_freecomm,xagg__G15__non_freecomm__avg_stake,xagg,G15,non_freecomm,avg_stake,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,p25_stake,xagg__G15__base__p25_stake,xagg,G15,base,p25_stake,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,p50_stake,xagg__G15__base__p50_stake,xagg,G15,base,p50_stake,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,p75_stake,xagg__G15__base__p75_stake,xagg,G15,base,p75_stake,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,p90_stake,xagg__G15__base__p90_stake,xagg,G15,base,p90_stake,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,p95_stake,xagg__G15__base__p95_stake,xagg,G15,base,p95_stake,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,p99_stake,xagg__G15__base__p99_stake,xagg,G15,base,p99_stake,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,p50_valid_bet,xagg__G15__base__p50_valid_bet,xagg,G15,base,p50_valid_bet,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,p50_profit,xagg__G15__base__p50_profit,xagg,G15,base,p50_profit,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,p95_over_p50,xagg__G15__base__p95_over_p50,xagg,G15,base,p95_over_p50,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,p99_over_p50,xagg__G15__base__p99_over_p50,xagg,G15,base,p99_over_p50,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,avg_over_p50,xagg__G15__base__avg_over_p50,xagg,G15,base,avg_over_p50,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,common_table_count,xagg__G15__base__common_table_count,xagg,G15,base,common_table_count,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,common_dealer_count,xagg__G15__base__common_dealer_count,xagg,G15,base,common_dealer_count,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,common_ip_count,xagg__G15__base__common_ip_count,xagg,G15,base,common_ip_count,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,common_product_count,xagg__G15__base__common_product_count,xagg,G15,base,common_product_count,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,share_freecomm,xagg__G15__freecomm__share,xagg,G15,freecomm,share,P0-1 需按本件 grain 重聚合后方可用此名
17,DX04_bet09_profile.csv,hold_rate,xagg__G15__base__hold_rate,xagg,G15,base,hold_rate,P0-1 需按本件 grain 重聚合后方可用此名
