源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,mem_id,site,sid,this_login,last_login,ip,info,on_line,来源库,来源表,ODS表名,同步时间
2647428,2019-04-01,2647428,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,182.16.51.130,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2647437,2019-04-01,2647437,0,,2019-04-01T10:04:02Z,2019-03-21 19:00:08,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2647456,2019-04-01,2647456,0,,2019-04-01T10:04:02Z,2019-03-21 19:06:21,35.200.122.214,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2647505,2019-04-01,2647505,0,,2019-04-01T10:04:02Z,2019-03-21 19:17:57,103.67.207.175,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2647526,2019-04-01,2647526,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,118.107.179.87,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2647532,2019-04-01,2647532,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,175.98.118.202,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2647558,2019-04-01,2647558,0,,2019-04-01T10:04:02Z,2019-03-21 19:31:52,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2647585,2019-04-01,2647585,0,,2019-04-01T10:04:02Z,2019-03-21 19:34:29,202.60.228.131,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2647660,2019-04-01,2647660,0,,2019-04-01T10:04:02Z,2019-03-21 19:54:33,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2647752,2019-04-01,2647752,0,,2019-04-01T10:04:02Z,2019-03-21 20:17:14,54.249.100.247,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2647802,2019-04-01,2647802,0,,2019-04-01T10:04:02Z,2019-03-21 20:24:35,103.67.207.174,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2647840,2019-04-01,2647840,0,,2019-04-01T10:04:02Z,2019-03-21 20:33:23,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2647868,2019-04-01,2647868,0,,2019-04-01T10:04:02Z,2019-03-23 20:51:12,103.67.207.175,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2647889,2019-04-01,2647889,0,,2019-04-01T10:04:02Z,2019-03-21 21:09:13,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2647924,2019-04-01,2647924,0,,2019-04-01T10:04:02Z,2019-03-22 12:33:56,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2647945,2019-04-01,2647945,0,,2019-04-01T10:04:02Z,2019-03-21 20:55:39,103.67.207.174,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648020,2019-04-01,2648020,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,103.112.29.186,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648069,2019-04-01,2648069,0,,2019-04-01T10:04:02Z,2019-03-21 21:22:23,103.67.207.185,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648097,2019-04-01,2648097,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,35.200.122.214,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648106,2019-04-01,2648106,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,134.159.225.158,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648112,2019-04-01,2648112,0,,2019-04-01T10:04:02Z,2019-03-21 21:33:19,103.67.207.174,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648192,2019-04-01,2648192,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648240,2019-04-01,2648240,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,182.16.51.130,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648282,2019-04-01,2648282,0,,2019-04-01T10:04:02Z,2019-03-25 17:44:46,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648307,2019-04-01,2648307,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,103.67.207.176,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648318,2019-04-01,2648318,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,134.159.225.158,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648324,2019-04-01,2648324,0,,2019-04-01T10:04:02Z,2019-03-21 22:20:55,118.107.177.208,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648366,2019-04-01,2648366,0,,2019-04-01T10:04:02Z,2019-03-21 22:15:10,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648387,2019-04-01,2648387,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648401,2019-04-01,2648401,0,,2019-04-01T10:04:02Z,2019-03-21 22:20:46,107.167.177.179,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648436,2019-04-01,2648436,0,,2019-04-01T10:04:02Z,2019-03-21 22:27:31,175.98.118.198,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648448,2019-04-01,2648448,0,,2019-04-01T10:04:02Z,2019-03-23 22:32:58,103.67.205.47,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648510,2019-04-01,2648510,0,,2019-04-01T10:04:02Z,2019-03-21 22:41:37,47.75.114.216,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648527,2019-04-01,2648527,0,,2019-04-01T10:04:02Z,2019-03-21 22:44:41,107.167.177.179,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648533,2019-04-01,2648533,0,,2019-04-01T10:04:02Z,2019-03-22 00:40:06,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648571,2019-04-01,2648571,0,,2019-04-01T10:04:02Z,2019-03-22 21:53:59,223.27.48.190,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648590,2019-04-01,2648590,0,,2019-04-01T10:04:02Z,2019-03-24 06:51:35,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648600,2019-04-01,2648600,0,,2019-04-01T10:04:02Z,2019-03-21 23:00:07,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648656,2019-04-01,2648656,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,134.159.225.158,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648661,2019-04-01,2648661,0,,2019-04-01T10:04:02Z,2019-03-21 23:23:43,103.67.207.188,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648758,2019-04-01,2648758,0,,2019-04-01T10:04:02Z,2019-03-21 23:32:21,103.67.207.174,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648764,2019-04-01,2648764,0,,2019-04-01T10:04:02Z,2019-03-22 03:02:33,118.107.177.208,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648770,2019-04-01,2648770,0,,2019-04-01T10:04:02Z,2019-03-22 00:48:51,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648791,2019-04-01,2648791,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648808,2019-04-01,2648808,0,,2019-04-01T10:04:02Z,2019-03-21 23:47:17,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648820,2019-04-01,2648820,0,,2019-04-01T10:04:02Z,2019-03-21 23:46:25,103.67.207.178,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648834,2019-04-01,2648834,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648888,2019-04-01,2648888,0,,2019-04-01T10:04:02Z,2019-03-22 00:00:29,13.114.88.143,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648906,2019-04-01,2648906,0,,2019-04-01T10:04:02Z,2019-03-22 00:06:00,103.67.207.186,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648944,2019-04-01,2648944,0,,2019-04-01T10:04:02Z,2019-03-22 00:26:38,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648950,2019-04-01,2648950,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,175.98.118.201,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2648986,2019-04-01,2648986,0,,2019-04-01T10:04:02Z,2019-03-22 00:23:30,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649005,2019-04-01,2649005,0,,2019-04-01T10:04:02Z,2019-03-22 00:28:09,103.67.207.184,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649032,2019-04-01,2649032,0,,2019-04-01T10:04:02Z,2019-03-29 21:54:42,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649085,2019-04-01,2649085,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,175.98.118.202,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649128,2019-04-01,2649128,0,,2019-04-01T10:04:02Z,2019-03-22 01:29:18,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649137,2019-04-01,2649137,0,,2019-04-01T10:04:02Z,2019-03-22 01:00:34,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649156,2019-04-01,2649156,0,,2019-04-01T10:04:02Z,2019-03-22 01:04:13,175.98.118.201,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649175,2019-04-01,2649175,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649227,2019-04-01,2649227,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649284,2019-04-01,2649284,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,175.98.118.198,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649290,2019-04-01,2649290,0,,2019-04-01T10:04:02Z,2019-03-22 01:49:23,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649329,2019-04-01,2649329,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,107.167.177.179,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649374,2019-04-01,2649374,0,,2019-04-01T10:04:02Z,2019-03-22 09:19:58,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649424,2019-04-01,2649424,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649493,2019-04-01,2649493,0,,2019-04-01T10:04:02Z,2019-03-22 02:54:04,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649516,2019-04-01,2649516,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649535,2019-04-01,2649535,0,,2019-04-01T10:04:02Z,2019-03-22 03:21:29,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649554,2019-04-01,2649554,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649589,2019-04-01,2649589,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,182.16.51.130,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649596,2019-04-01,2649596,0,,2019-04-01T10:04:02Z,2019-03-22 03:35:02,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649631,2019-04-01,2649631,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649650,2019-04-01,2649650,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649692,2019-04-01,2649692,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649699,2019-04-01,2649699,0,,2019-04-01T10:04:02Z,2019-03-22 04:19:33,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649797,2019-04-01,2649797,0,,2019-04-01T10:04:02Z,2019-03-22 05:04:23,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649805,2019-04-01,2649805,0,,2019-04-01T10:04:02Z,2019-03-22 05:05:59,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649864,2019-04-01,2649864,0,,2019-04-01T10:04:02Z,2019-03-22 05:29:01,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649914,2019-04-01,2649914,0,,2019-04-01T10:04:02Z,2019-03-22 05:51:23,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649928,2019-04-01,2649928,0,,2019-04-01T10:04:02Z,2019-03-22 05:55:14,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649949,2019-04-01,2649949,0,,2019-04-01T10:04:02Z,2019-03-22 06:36:41,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2649980,2019-04-01,2649980,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650025,2019-04-01,2650025,0,,2019-04-01T10:04:02Z,2019-03-22 06:30:41,118.107.179.87,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650031,2019-04-01,2650031,0,,2019-04-01T10:04:02Z,2019-03-30 00:57:35,175.98.118.198,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650044,2019-04-01,2650044,0,,2019-04-01T10:04:02Z,2019-03-22 06:51:04,107.167.177.179,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650078,2019-04-01,2650078,0,,2019-04-01T10:04:02Z,2019-03-26 04:15:23,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650108,2019-04-01,2650108,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,103.112.29.186,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650120,2019-04-01,2650120,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650162,2019-04-01,2650162,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650183,2019-04-01,2650183,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,13.250.126.119,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650188,2019-04-01,2650188,0,,2019-04-01T10:04:02Z,2019-03-22 08:07:17,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650207,2019-04-01,2650207,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,112.121.176.242,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650230,2019-04-01,2650230,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,180.178.60.218,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650245,2019-04-01,2650245,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650251,2019-04-01,2650251,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,223.27.48.190,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650272,2019-04-01,2650272,0,,2019-04-01T10:04:02Z,2019-03-22 08:54:40,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650287,2019-04-01,2650287,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,103.67.205.48,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650316,2019-04-01,2650316,0,,2019-04-01T10:04:02Z,2019-03-22 09:12:18,52.193.39.24,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650335,2019-04-01,2650335,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650377,2019-04-01,2650377,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650382,2019-04-01,2650382,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,202.60.228.131,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650389,2019-04-01,2650389,0,,2019-04-01T10:04:02Z,2019-03-22 09:44:55,54.95.58.7,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650438,2019-04-01,2650438,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650557,2019-04-01,2650557,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,175.98.118.198,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650560,2019-04-01,2650560,0,,2019-04-01T10:04:02Z,2019-03-22 10:49:48,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650605,2019-04-01,2650605,0,,2019-04-01T10:04:02Z,2019-03-22 11:07:43,180.178.60.218,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650611,2019-04-01,2650611,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,54.95.58.7,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650632,2019-04-01,2650632,0,,2019-04-01T10:04:02Z,2019-03-22 11:17:38,103.67.207.188,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650685,2019-04-01,2650685,0,,2019-04-01T10:04:02Z,2019-03-22 11:35:49,202.134.85.212,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650723,2019-04-01,2650723,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,47.75.242.251,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650728,2019-04-01,2650728,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650737,2019-04-01,2650737,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650749,2019-04-01,2650749,0,,2019-04-01T10:04:02Z,2019-03-22 11:56:35,175.98.118.196,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650756,2019-04-01,2650756,0,,2019-04-01T10:04:02Z,2019-03-22 11:59:31,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650761,2019-04-01,2650761,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,13.250.126.119,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650775,2019-04-01,2650775,0,,2019-04-01T10:04:02Z,2019-03-22 21:57:00,34.222.2.86,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650780,2019-04-01,2650780,0,,2019-04-01T10:04:02Z,2019-03-22 12:15:29,206.81.15.213,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650831,2019-04-01,2650831,0,,2019-04-01T10:04:02Z,2019-03-22 12:22:21,220.218.70.130,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650867,2019-04-01,2650867,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650903,2019-04-01,2650903,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,103.206.123.90,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650917,2019-04-01,2650917,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,103.67.205.48,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650920,2019-04-01,2650920,0,,2019-04-01T10:04:02Z,2019-03-22 12:56:37,103.67.207.174,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650955,2019-04-01,2650955,0,,2019-04-01T10:04:02Z,2019-03-22 13:06:17,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650976,2019-04-01,2650976,0,,2019-04-01T10:04:02Z,2019-03-22 13:16:50,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2650988,2019-04-01,2650988,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,175.98.118.199,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2651028,2019-04-01,2651028,0,,2019-04-01T10:04:02Z,2019-03-22 13:27:00,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2651037,2019-04-01,2651037,0,,2019-04-01T10:04:02Z,2019-03-29 06:41:45,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2651075,2019-04-01,2651075,0,,2019-04-01T10:04:02Z,2019-03-23 23:28:26,103.117.121.79,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2651132,2019-04-01,2651132,0,,2019-04-01T10:04:02Z,2019-03-22 20:46:30,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2651139,2019-04-01,2651139,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2651147,2019-04-01,2651147,0,,2019-04-01T10:04:02Z,2019-03-22 13:49:20,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2651170,2019-04-01,2651170,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,118.107.177.208,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2651201,2019-04-01,2651201,0,,2019-04-01T10:04:02Z,2019-03-22 14:03:09,175.98.118.203,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2651236,2019-04-01,2651236,0,,2019-04-01T10:04:02Z,2019-03-22 15:36:55,118.107.179.87,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2651243,2019-04-01,2651243,0,,2019-04-01T10:04:02Z,2019-03-23 14:27:40,103.117.121.79,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2651304,2019-04-01,2651304,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,52.199.191.204,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2651310,2019-04-01,2651310,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,47.75.114.216,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2651338,2019-04-01,2651338,0,,2019-04-01T10:04:02Z,2019-03-22 14:33:53,52.193.39.24,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2651346,2019-04-01,2651346,0,,2019-04-01T10:04:02Z,2019-03-25 15:37:48,202.60.228.131,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2651371,2019-04-01,2651371,0,,2019-04-01T10:04:02Z,2019-03-22 15:28:24,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2651402,2019-04-01,2651402,0,,2019-04-01T10:04:02Z,2019-03-22 15:04:19,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2651454,2019-04-01,2651454,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2651463,2019-04-01,2651463,0,,2019-04-01T10:04:02Z,2019-03-22 15:02:37,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2651468,2019-04-01,2651468,0,,2019-04-01T10:04:02Z,2019-03-22 15:03:30,175.98.118.201,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2651496,2019-04-01,2651496,0,,2019-04-01T10:04:02Z,2019-03-22 20:52:18,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2651530,2019-04-01,2651530,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,175.98.118.202,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2651579,2019-04-01,2651579,0,,2019-04-01T10:04:02Z,2019-03-22 16:49:45,118.107.177.208,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2651593,2019-04-01,2651593,0,,2019-04-01T10:04:02Z,2019-03-22 16:32:40,118.107.177.208,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2651598,2019-04-01,2651598,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,175.98.118.204,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2651620,2019-04-01,2651620,0,,2019-04-01T10:04:02Z,2019-03-22 15:40:06,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2651634,2019-04-01,2651634,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
2651655,2019-04-01,2651655,0,,2019-04-01T10:04:02Z,0000-00-00 00:00:00,54.95.58.7,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:45Z
